#proteinId	gotermId	goName	gotermType	goAcc
8153	4927	transport	biological_process	GO:0006810
8153	9321	integral to membrane	cellular_component	GO:0016021
8154	5830	metabolic process	biological_process	GO:0008152
8154	9710	oxidoreductase activity	molecular_function	GO:0016491
8154	2290	catalytic activity	molecular_function	GO:0003824
8154	3708	binding	molecular_function	GO:0005488
8154	2532	carbonyl reductase (NADPH) activity	molecular_function	GO:0004090
8155	2196	transcription factor activity	molecular_function	GO:0003700
8155	3838	nucleus	cellular_component	GO:0005634
8155	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
8155	5939	zinc ion binding	molecular_function	GO:0008270
8156	2290	catalytic activity	molecular_function	GO:0003824
8156	5830	metabolic process	biological_process	GO:0008152
8156	4283	electron transport	biological_process	GO:0006118
8156	7744	FMN binding	molecular_function	GO:0010181
8156	14021	phosphopantetheine binding	molecular_function	GO:0031177
8156	22441	cofactor binding	molecular_function	GO:0048037
8156	3708	binding	molecular_function	GO:0005488
8158	5830	metabolic process	biological_process	GO:0008152
8158	5846	methyltransferase activity	molecular_function	GO:0008168
8159	3042	protein-S-isoprenylcysteine O-methyltransferase activity	molecular_function	GO:0004671
8159	4614	C-terminal protein amino acid methylation	biological_process	GO:0006481
8159	9321	integral to membrane	cellular_component	GO:0016021
8161	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
8164	5830	metabolic process	biological_process	GO:0008152
8164	4694	L-serine biosynthetic process	biological_process	GO:0006564
8164	3021	phosphoserine transaminase activity	molecular_function	GO:0004648
8165	2290	catalytic activity	molecular_function	GO:0003824
8165	19375	cellular metabolic process	biological_process	GO:0044237
8165	23921	coenzyme binding	molecular_function	GO:0050662
8165	3708	binding	molecular_function	GO:0005488
8165	5830	metabolic process	biological_process	GO:0008152
8166	2196	transcription factor activity	molecular_function	GO:0003700
8166	3838	nucleus	cellular_component	GO:0005634
8166	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
8166	5939	zinc ion binding	molecular_function	GO:0008270
8167	9985	hydrolase activity	molecular_function	GO:0016787
8167	19375	cellular metabolic process	biological_process	GO:0044237
8169	3043	protein kinase activity	molecular_function	GO:0004672
8169	3736	ATP binding	molecular_function	GO:0005524
8169	4602	protein amino acid phosphorylation	biological_process	GO:0006468
8169	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
8169	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
8169	3053	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
8170	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
8170	19152	post-translational protein modification	biological_process	GO:0043687
8170	24495	regulation of protein metabolic process	biological_process	GO:0051246
8170	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
8170	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
8170	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
8170	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
8170	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
8171	4283	electron transport	biological_process	GO:0006118
8171	6664	electron carrier activity	molecular_function	GO:0009055
8171	9858	oxidoreductase activity, acting on NADH or NADPH	molecular_function	GO:0016651
8171	24535	NAD binding	molecular_function	GO:0051287
8172	2176	DNA binding	molecular_function	GO:0003677
8172	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
8172	3838	nucleus	cellular_component	GO:0005634
8172	4499	transcription	biological_process	GO:0006350
8172	21401	protein dimerization activity	molecular_function	GO:0046983
8172	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
8172	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
8172	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
8172	16888	RNA polymerase activity	molecular_function	GO:0034062
8173	4598	protein modification process	biological_process	GO:0006464
8173	4643	ubiquitin cycle	biological_process	GO:0006512
8173	6275	small protein activating enzyme activity	molecular_function	GO:0008641
8173	2290	catalytic activity	molecular_function	GO:0003824
8173	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
8173	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
8173	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
8173	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
8175	5010	vesicle docking during exocytosis	biological_process	GO:0006904
8175	9480	vesicle-mediated transport	biological_process	GO:0016192
8177	2176	DNA binding	molecular_function	GO:0003677
8177	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
8177	4500	transcription, DNA-dependent	biological_process	GO:0006351
8177	3708	binding	molecular_function	GO:0005488
8178	2175	nucleic acid binding	molecular_function	GO:0003676
8178	3827	intracellular	cellular_component	GO:0005622
8178	5939	zinc ion binding	molecular_function	GO:0008270
8179	2196	transcription factor activity	molecular_function	GO:0003700
8179	3838	nucleus	cellular_component	GO:0005634
8179	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
8179	5939	zinc ion binding	molecular_function	GO:0008270
8179	3546	transporter activity	molecular_function	GO:0005215
8179	3708	binding	molecular_function	GO:0005488
8179	4927	transport	biological_process	GO:0006810
8181	3438	receptor binding	molecular_function	GO:0005102
8181	5250	signal transduction	biological_process	GO:0007165
8182	2175	nucleic acid binding	molecular_function	GO:0003676
8184	2941	beta-N-acetylhexosaminidase activity	molecular_function	GO:0004563
8184	4143	carbohydrate metabolic process	biological_process	GO:0005975
8186	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
8186	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
8186	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
8186	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
8186	6080	CTD phosphatase activity	molecular_function	GO:0008420
8186	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
8186	10186	myosin phosphatase activity	molecular_function	GO:0017018
8186	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
8186	10190	myosin phosphatase complex	cellular_component	GO:0017023
8187	587	nucleosome	cellular_component	GO:0000786
8187	2176	DNA binding	molecular_function	GO:0003677
8187	3838	nucleus	cellular_component	GO:0005634
8187	4484	nucleosome assembly	biological_process	GO:0006334
8188	3724	calcium ion binding	molecular_function	GO:0005509
8188	3753	calcium-dependent phospholipid binding	molecular_function	GO:0005544
8188	21807	glycerophosphoinositol inositolphosphodiesterase activity	molecular_function	GO:0047394
8189	2196	transcription factor activity	molecular_function	GO:0003700
8189	3838	nucleus	cellular_component	GO:0005634
8189	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
8189	5939	zinc ion binding	molecular_function	GO:0008270
8189	3727	protein binding	molecular_function	GO:0005515
8190	3708	binding	molecular_function	GO:0005488
8190	4927	transport	biological_process	GO:0006810
8190	9320	membrane	cellular_component	GO:0016020
8194	3736	ATP binding	molecular_function	GO:0005524
8194	4591	protein folding	biological_process	GO:0006457
8196	3838	nucleus	cellular_component	GO:0005634
8197	2344	ATP citrate synthase activity	molecular_function	GO:0003878
8198	2290	catalytic activity	molecular_function	GO:0003824
8198	5830	metabolic process	biological_process	GO:0008152
8198	3708	binding	molecular_function	GO:0005488
8198	19400	cellular carbohydrate metabolic process	biological_process	GO:0044262
8198	21335	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	molecular_function	GO:0046912
8198	2344	ATP citrate synthase activity	molecular_function	GO:0003878
8198	3136	succinate-CoA ligase (ADP-forming) activity	molecular_function	GO:0004775
8199	2928	ribonuclease activity	molecular_function	GO:0004540
8199	5721	tRNA processing	biological_process	GO:0008033
8199	2916	ribonuclease P activity	molecular_function	GO:0004526
8200	162	nucleotide binding	molecular_function	GO:0000166
8202	3117	ribose-5-phosphate isomerase activity	molecular_function	GO:0004751
8202	6661	pentose-phosphate shunt, non-oxidative branch	biological_process	GO:0009052
8203	2290	catalytic activity	molecular_function	GO:0003824
8203	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
8203	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
8203	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
8203	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
8203	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
8208	3838	nucleus	cellular_component	GO:0005634
8208	4421	DNA replication	biological_process	GO:0006260
8208	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
8208	16887	DNA polymerase activity	molecular_function	GO:0034061
8212	210	tRNA-intron endonuclease activity	molecular_function	GO:0000213
8212	211	tRNA-intron endonuclease complex	cellular_component	GO:0000214
8213	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
8213	3727	protein binding	molecular_function	GO:0005515
8214	5830	metabolic process	biological_process	GO:0008152
8214	9710	oxidoreductase activity	molecular_function	GO:0016491
8214	2290	catalytic activity	molecular_function	GO:0003824
8214	3708	binding	molecular_function	GO:0005488
8214	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
8215	4598	protein modification process	biological_process	GO:0006464
8215	4643	ubiquitin cycle	biological_process	GO:0006512
8215	6275	small protein activating enzyme activity	molecular_function	GO:0008641
8215	2290	catalytic activity	molecular_function	GO:0003824
8215	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
8215	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
8215	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
8215	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
8215	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
8218	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
8218	4591	protein folding	biological_process	GO:0006457
8218	2975	cyclophilin	molecular_function	GO:0004600
8218	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
8218	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
8220	3736	ATP binding	molecular_function	GO:0005524
8220	9321	integral to membrane	cellular_component	GO:0016021
8220	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
8220	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
8220	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
8220	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
8220	9320	membrane	cellular_component	GO:0016020
8220	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
8221	3727	protein binding	molecular_function	GO:0005515
8221	5939	zinc ion binding	molecular_function	GO:0008270
8222	3708	binding	molecular_function	GO:0005488
8223	9985	hydrolase activity	molecular_function	GO:0016787
8223	4542	mRNA processing	biological_process	GO:0006397
8223	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
8223	2909	nuclease activity	molecular_function	GO:0004518
8223	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
8223	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
8225	3708	binding	molecular_function	GO:0005488
8226	3727	protein binding	molecular_function	GO:0005515
8226	2460	adenylate cyclase activity	molecular_function	GO:0004016
8226	5962	calcium- and calmodulin-responsive adenylate cyclase activity	molecular_function	GO:0008294
8228	3727	protein binding	molecular_function	GO:0005515
8228	4994	intracellular protein transport	biological_process	GO:0006886
8228	9480	vesicle-mediated transport	biological_process	GO:0016192
8228	5939	zinc ion binding	molecular_function	GO:0008270
8228	3708	binding	molecular_function	GO:0005488
8230	5747	chitin binding	molecular_function	GO:0008061
8230	4143	carbohydrate metabolic process	biological_process	GO:0005975
8230	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
8230	2290	catalytic activity	molecular_function	GO:0003824
8231	3708	binding	molecular_function	GO:0005488
8232	2943	beta-galactosidase activity	molecular_function	GO:0004565
8232	4143	carbohydrate metabolic process	biological_process	GO:0005975
8232	6938	beta-galactosidase complex	cellular_component	GO:0009341
8232	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
8232	2290	catalytic activity	molecular_function	GO:0003824
8232	13135	carbohydrate binding	molecular_function	GO:0030246
8233	9321	integral to membrane	cellular_component	GO:0016021
8233	23553	sphingosine N-acyltransferase activity	molecular_function	GO:0050291
8234	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8234	6276	carbohydrate transport	biological_process	GO:0008643
8234	9320	membrane	cellular_component	GO:0016020
8234	3546	transporter activity	molecular_function	GO:0005215
8234	4927	transport	biological_process	GO:0006810
8234	9321	integral to membrane	cellular_component	GO:0016021
8234	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8235	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8235	6276	carbohydrate transport	biological_process	GO:0008643
8235	9320	membrane	cellular_component	GO:0016020
8235	3546	transporter activity	molecular_function	GO:0005215
8235	4927	transport	biological_process	GO:0006810
8235	9321	integral to membrane	cellular_component	GO:0016021
8235	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8237	4977	amino acid transport	biological_process	GO:0006865
8237	8535	amino acid transmembrane transporter activity	molecular_function	GO:0015171
8237	9320	membrane	cellular_component	GO:0016020
8237	9321	integral to membrane	cellular_component	GO:0016021
8237	4927	transport	biological_process	GO:0006810
8240	5830	metabolic process	biological_process	GO:0008152
8240	9710	oxidoreductase activity	molecular_function	GO:0016491
8240	2290	catalytic activity	molecular_function	GO:0003824
8240	3708	binding	molecular_function	GO:0005488
8241	5939	zinc ion binding	molecular_function	GO:0008270
8241	9710	oxidoreductase activity	molecular_function	GO:0016491
8241	2290	catalytic activity	molecular_function	GO:0003824
8241	3708	binding	molecular_function	GO:0005488
8241	5830	metabolic process	biological_process	GO:0008152
8241	2466	alcohol dehydrogenase activity	molecular_function	GO:0004022
8241	2467	alcohol dehydrogenase activity, metal ion-independent	molecular_function	GO:0004023
8241	2468	alcohol dehydrogenase activity, zinc-dependent	molecular_function	GO:0004024
8241	2469	alcohol dehydrogenase activity, iron-dependent	molecular_function	GO:0004025
8243	3088	protein serine/threonine phosphatase activity	molecular_function	GO:0004722
8243	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
8243	5955	protein serine/threonine phosphatase complex	cellular_component	GO:0008287
8243	2290	catalytic activity	molecular_function	GO:0003824
8243	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
8243	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
8243	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
8243	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
8243	6080	CTD phosphatase activity	molecular_function	GO:0008420
8243	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
8243	10186	myosin phosphatase activity	molecular_function	GO:0017018
8243	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
8243	10190	myosin phosphatase complex	cellular_component	GO:0017023
8245	3737	GTP binding	molecular_function	GO:0005525
8245	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
8245	3827	intracellular	cellular_component	GO:0005622
8245	8400	protein transport	biological_process	GO:0015031
8245	2378	GTPase activity	molecular_function	GO:0003924
8245	2379	small monomeric GTPase activity	molecular_function	GO:0003925
8246	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8246	6276	carbohydrate transport	biological_process	GO:0008643
8246	9320	membrane	cellular_component	GO:0016020
8246	3546	transporter activity	molecular_function	GO:0005215
8246	4927	transport	biological_process	GO:0006810
8246	9321	integral to membrane	cellular_component	GO:0016021
8246	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8247	9985	hydrolase activity	molecular_function	GO:0016787
8250	5765	N-acetyltransferase activity	molecular_function	GO:0008080
8250	5830	metabolic process	biological_process	GO:0008152
8250	2583	diamine N-acetyltransferase activity	molecular_function	GO:0004145
8251	6217	myosin ATPase activity	molecular_function	GO:0008570
8252	2996	lysophospholipase activity	molecular_function	GO:0004622
8252	3978	endoplasmic reticulum membrane	cellular_component	GO:0005789
8252	20907	phosphatidylcholine metabolic process	biological_process	GO:0046470
8252	4758	lipid metabolic process	biological_process	GO:0006629
8252	5830	metabolic process	biological_process	GO:0008152
8253	2175	nucleic acid binding	molecular_function	GO:0003676
8253	2792	helicase activity	molecular_function	GO:0004386
8253	3736	ATP binding	molecular_function	GO:0005524
8253	162	nucleotide binding	molecular_function	GO:0000166
8253	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
8253	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
8253	611	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
8253	3147	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
8253	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
8253	6379	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
8253	6416	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
8253	6447	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
8253	9684	pyrophosphatase activity	molecular_function	GO:0016462
8253	11455	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
8253	11456	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
8253	18631	ATP-dependent 5'-3' DNA helicase activity	molecular_function	GO:0043141
8255	2246	actin binding	molecular_function	GO:0003779
8255	5107	cytoskeleton organization and biogenesis	biological_process	GO:0007010
8255	8947	actin cytoskeleton	cellular_component	GO:0015629
8256	9480	vesicle-mediated transport	biological_process	GO:0016192
8260	3727	protein binding	molecular_function	GO:0005515
8262	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
8262	6276	carbohydrate transport	biological_process	GO:0008643
8262	9320	membrane	cellular_component	GO:0016020
8262	3546	transporter activity	molecular_function	GO:0005215
8262	4927	transport	biological_process	GO:0006810
8262	9321	integral to membrane	cellular_component	GO:0016021
8262	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
8263	3043	protein kinase activity	molecular_function	GO:0004672
8263	3736	ATP binding	molecular_function	GO:0005524
8263	4602	protein amino acid phosphorylation	biological_process	GO:0006468
8263	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
8263	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
8263	6102	phosphofructokinase activity	molecular_function	GO:0008443
8263	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
8263	6438	cobinamide kinase activity	molecular_function	GO:0008819
8263	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
8263	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
8263	11022	phenol kinase activity	molecular_function	GO:0018720
8263	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
8263	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
8263	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
8263	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
8263	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
8263	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
8263	19235	cytidine kinase activity	molecular_function	GO:0043771
8263	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
8263	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
8263	24976	polynucleotide kinase activity	molecular_function	GO:0051731
8263	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
8263	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
8264	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
8264	4643	ubiquitin cycle	biological_process	GO:0006512
8264	5939	zinc ion binding	molecular_function	GO:0008270
8265	2176	DNA binding	molecular_function	GO:0003677
8265	3736	ATP binding	molecular_function	GO:0005524
8265	4429	DNA replication initiation	biological_process	GO:0006270
8265	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
8265	3838	nucleus	cellular_component	GO:0005634
8265	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
8265	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
8265	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
8265	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
8265	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
8265	10082	ATPase activity	molecular_function	GO:0016887
8265	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
8265	18132	ATPase activity, coupled	molecular_function	GO:0042623
8265	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
8265	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
8265	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
8267	5830	metabolic process	biological_process	GO:0008152
8267	2479	alkaline phosphatase activity	molecular_function	GO:0004035
8268	6773	purine ribonucleoside monophosphate biosynthetic process	biological_process	GO:0009168
8268	11509	deaminase activity	molecular_function	GO:0019239
8269	123	mediator complex	cellular_component	GO:0000119
8269	9677	RNA polymerase II transcription mediator activity	molecular_function	GO:0016455
8269	19908	regulation of transcription	biological_process	GO:0045449
8271	4598	protein modification process	biological_process	GO:0006464
8271	6131	palmitoyl-(protein) hydrolase activity	molecular_function	GO:0008474
8272	3827	intracellular	cellular_component	GO:0005622
8272	5939	zinc ion binding	molecular_function	GO:0008270
8277	4639	proteolysis	biological_process	GO:0006508
8277	13544	caspase activity	molecular_function	GO:0030693
8278	9710	oxidoreductase activity	molecular_function	GO:0016491
8280	2290	catalytic activity	molecular_function	GO:0003824
8280	3708	binding	molecular_function	GO:0005488
8280	5830	metabolic process	biological_process	GO:0008152
8281	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
8281	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
8282	5830	metabolic process	biological_process	GO:0008152
8282	4664	cysteine metabolic process	biological_process	GO:0006534
8282	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
8282	13916	cysteine desulfurase activity	molecular_function	GO:0031071
8283	12251	heme binding	molecular_function	GO:0020037
8283	16580	indoleamine 2,3-dioxygenase activity	molecular_function	GO:0033754
8285	5160	mitosis	biological_process	GO:0007067
8286	3737	GTP binding	molecular_function	GO:0005525
8286	2378	GTPase activity	molecular_function	GO:0003924
8286	4556	translation	biological_process	GO:0006412
8286	6198	protein-synthesizing GTPase activity	molecular_function	GO:0008547
8287	2176	DNA binding	molecular_function	GO:0003677
8287	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
8287	4499	transcription	biological_process	GO:0006350
8287	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
8287	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
8287	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
8287	16888	RNA polymerase activity	molecular_function	GO:0034062
8288	3043	protein kinase activity	molecular_function	GO:0004672
8288	3736	ATP binding	molecular_function	GO:0005524
8288	4602	protein amino acid phosphorylation	biological_process	GO:0006468
8288	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
8288	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
8288	3052	protein kinase CK2 activity	molecular_function	GO:0004682
8289	2176	DNA binding	molecular_function	GO:0003677
8289	9710	oxidoreductase activity	molecular_function	GO:0016491
8289	2763	glutamate-cysteine ligase activity	molecular_function	GO:0004357
8289	10267	glutamate-cysteine ligase complex	cellular_component	GO:0017109
8290	9710	oxidoreductase activity	molecular_function	GO:0016491
8290	19203	F420H2 dehydrogenase activity	molecular_function	GO:0043738
8290	19290	sulfur oxygenase reductase activity	molecular_function	GO:0043826
8290	19347	malolactic enzyme activity	molecular_function	GO:0043883
8290	24588	regulation of oxidoreductase activity	biological_process	GO:0051341
8291	3727	protein binding	molecular_function	GO:0005515
8291	3930	cytoplasm	cellular_component	GO:0005737
8291	3082	receptor signaling protein tyrosine kinase activity	molecular_function	GO:0004716
8292	2175	nucleic acid binding	molecular_function	GO:0003676
8292	5939	zinc ion binding	molecular_function	GO:0008270
8292	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
8292	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
8292	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
8292	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
8293	5010	vesicle docking during exocytosis	biological_process	GO:0006904
8293	9480	vesicle-mediated transport	biological_process	GO:0016192
8294	3284	mating-type factor pheromone receptor activity	molecular_function	GO:0004932
8294	9320	membrane	cellular_component	GO:0016020
8295	4598	protein modification process	biological_process	GO:0006464
8295	4643	ubiquitin cycle	biological_process	GO:0006512
8295	8400	protein transport	biological_process	GO:0015031
8297	2540	chitin synthase activity	molecular_function	GO:0004100
8297	4199	chitin biosynthetic process	biological_process	GO:0006031
8298	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
8298	19152	post-translational protein modification	biological_process	GO:0043687
8298	24495	regulation of protein metabolic process	biological_process	GO:0051246
8298	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
8298	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
8298	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
8298	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
8298	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
8299	2567	cytochrome-c oxidase activity	molecular_function	GO:0004129
8299	3938	mitochondrial respiratory chain	cellular_component	GO:0005746
8299	4283	electron transport	biological_process	GO:0006118
8299	6664	electron carrier activity	molecular_function	GO:0009055
8299	7071	aa3-type cytochrome c oxidase	molecular_function	GO:0009481
8299	7072	ba3-type cytochrome c oxidase	molecular_function	GO:0009482
8299	7073	caa3-type cytochrome c oxidase	molecular_function	GO:0009483
8299	7074	cbb3-type cytochrome c oxidase	molecular_function	GO:0009485
8300	2176	DNA binding	molecular_function	GO:0003677
8302	2176	DNA binding	molecular_function	GO:0003677
8302	3736	ATP binding	molecular_function	GO:0005524
8302	4420	DNA metabolic process	biological_process	GO:0006259
8302	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
8303	2290	catalytic activity	molecular_function	GO:0003824
8303	5830	metabolic process	biological_process	GO:0008152
8303	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
8304	2849	ketol-acid reductoisomerase activity	molecular_function	GO:0004455
8304	6691	branched chain family amino acid biosynthetic process	biological_process	GO:0009082
8304	9710	oxidoreductase activity	molecular_function	GO:0016491
8304	2290	catalytic activity	molecular_function	GO:0003824
8304	3708	binding	molecular_function	GO:0005488
8304	5830	metabolic process	biological_process	GO:0008152
8305	2290	catalytic activity	molecular_function	GO:0003824
8305	5830	metabolic process	biological_process	GO:0008152
8306	4758	lipid metabolic process	biological_process	GO:0006629
8306	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
8307	2290	catalytic activity	molecular_function	GO:0003824
8307	5830	metabolic process	biological_process	GO:0008152
8307	243	C-8 sterol isomerase activity	molecular_function	GO:0000247
8307	6076	delta5-delta2,4-dienoyl-CoA isomerase activity	molecular_function	GO:0008416
8307	11137	3-carboxymuconate cycloisomerase type II activity	molecular_function	GO:0018842
