#proteinId	gotermId	goName	gotermType	goAcc
7765	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
7765	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
7765	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
7765	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
7765	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
7765	19235	cytidine kinase activity	molecular_function	GO:0043771
7765	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
7765	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
7765	24976	polynucleotide kinase activity	molecular_function	GO:0051731
7765	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
7765	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
7767	2733	tetrahydrofolylpolyglutamate synthase activity	molecular_function	GO:0004326
7767	3736	ATP binding	molecular_function	GO:0005524
7767	6988	folic acid and derivative biosynthetic process	biological_process	GO:0009396
7767	6667	biosynthetic process	biological_process	GO:0009058
7767	10069	ligase activity	molecular_function	GO:0016874
7771	2175	nucleic acid binding	molecular_function	GO:0003676
7771	3838	nucleus	cellular_component	GO:0005634
7771	5939	zinc ion binding	molecular_function	GO:0008270
7775	2196	transcription factor activity	molecular_function	GO:0003700
7775	3838	nucleus	cellular_component	GO:0005634
7775	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7775	19030	sequence-specific DNA binding	molecular_function	GO:0043565
7775	21401	protein dimerization activity	molecular_function	GO:0046983
7776	2196	transcription factor activity	molecular_function	GO:0003700
7776	3838	nucleus	cellular_component	GO:0005634
7776	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7776	19030	sequence-specific DNA binding	molecular_function	GO:0043565
7776	21401	protein dimerization activity	molecular_function	GO:0046983
7779	2495	arginase activity	molecular_function	GO:0004053
7779	4657	arginine catabolic process	biological_process	GO:0006527
7779	10008	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular_function	GO:0016813
7779	21295	metal ion binding	molecular_function	GO:0046872
7779	6403	agmatinase activity	molecular_function	GO:0008783
7781	2745	glucan 1,4-alpha-glucosidase activity	molecular_function	GO:0004339
7784	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
7785	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
7785	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
7785	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
7785	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
7787	4283	electron transport	biological_process	GO:0006118
7787	9320	membrane	cellular_component	GO:0016020
7787	9710	oxidoreductase activity	molecular_function	GO:0016491
7788	4639	proteolysis	biological_process	GO:0006508
7788	6872	response to pH	biological_process	GO:0009268
7788	9320	membrane	cellular_component	GO:0016020
7788	24344	regulation of transcription factor activity	biological_process	GO:0051090
7789	4283	electron transport	biological_process	GO:0006118
7789	9710	oxidoreductase activity	molecular_function	GO:0016491
7794	20001	gibberellin 2-beta-dioxygenase activity	molecular_function	GO:0045543
7795	2365	DNA ligase (ATP) activity	molecular_function	GO:0003910
7795	3736	ATP binding	molecular_function	GO:0005524
7795	4421	DNA replication	biological_process	GO:0006260
7795	4440	DNA repair	biological_process	GO:0006281
7795	4468	DNA recombination	biological_process	GO:0006310
7797	4639	proteolysis	biological_process	GO:0006508
7797	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
7798	4639	proteolysis	biological_process	GO:0006508
7798	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
7799	4639	proteolysis	biological_process	GO:0006508
7799	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
7801	2706	threonine endopeptidase activity	molecular_function	GO:0004298
7801	4024	proteasome core complex	cellular_component	GO:0005839
7801	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
7801	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
7802	2706	threonine endopeptidase activity	molecular_function	GO:0004298
7802	4024	proteasome core complex	cellular_component	GO:0005839
7802	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
7802	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
7803	2175	nucleic acid binding	molecular_function	GO:0003676
7803	3736	ATP binding	molecular_function	GO:0005524
7803	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
7803	2792	helicase activity	molecular_function	GO:0004386
7804	609	origin recognition complex	cellular_component	GO:0000808
7804	3838	nucleus	cellular_component	GO:0005634
7804	4421	DNA replication	biological_process	GO:0006260
7808	3722	copper ion binding	molecular_function	GO:0005507
7808	25874	copper ion homeostasis	biological_process	GO:0055070
7810	5830	metabolic process	biological_process	GO:0008152
7810	2479	alkaline phosphatase activity	molecular_function	GO:0004035
7812	2290	catalytic activity	molecular_function	GO:0003824
7812	5830	metabolic process	biological_process	GO:0008152
7812	13580	acetoacetate-CoA ligase activity	molecular_function	GO:0030729
7813	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
7813	3708	binding	molecular_function	GO:0005488
7819	2196	transcription factor activity	molecular_function	GO:0003700
7819	3838	nucleus	cellular_component	GO:0005634
7819	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7819	5939	zinc ion binding	molecular_function	GO:0008270
7819	2176	DNA binding	molecular_function	GO:0003677
7819	4499	transcription	biological_process	GO:0006350
7820	222	microtubule cytoskeleton organization and biogenesis	biological_process	GO:0000226
7820	663	spindle pole	cellular_component	GO:0000922
7820	4002	microtubule organizing center	cellular_component	GO:0005815
7821	2783	glycolipid 2-alpha-mannosyltransferase activity	molecular_function	GO:0004377
7821	4618	protein amino acid glycosylation	biological_process	GO:0006486
7821	9320	membrane	cellular_component	GO:0016020
7822	2290	catalytic activity	molecular_function	GO:0003824
7822	21295	metal ion binding	molecular_function	GO:0046872
7827	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
7827	4143	carbohydrate metabolic process	biological_process	GO:0005975
7828	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
7831	3930	cytoplasm	cellular_component	GO:0005737
7831	5801	thiopurine S-methyltransferase activity	molecular_function	GO:0008119
7831	5830	metabolic process	biological_process	GO:0008152
7833	5830	metabolic process	biological_process	GO:0008152
7833	9710	oxidoreductase activity	molecular_function	GO:0016491
7833	2290	catalytic activity	molecular_function	GO:0003824
7833	3708	binding	molecular_function	GO:0005488
7833	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
7838	6184	astacin activity	molecular_function	GO:0008533
7839	2216	RNA binding	molecular_function	GO:0003723
7839	4541	RNA processing	biological_process	GO:0006396
7839	5851	RNA methyltransferase activity	molecular_function	GO:0008173
7840	2176	DNA binding	molecular_function	GO:0003677
7840	3736	ATP binding	molecular_function	GO:0005524
7840	2175	nucleic acid binding	molecular_function	GO:0003676
7840	2792	helicase activity	molecular_function	GO:0004386
7840	3727	protein binding	molecular_function	GO:0005515
7840	5939	zinc ion binding	molecular_function	GO:0008270
7840	3838	nucleus	cellular_component	GO:0005634
7840	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
7840	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
7840	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
7840	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
7840	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
7840	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
7840	10082	ATPase activity	molecular_function	GO:0016887
7840	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
7840	18132	ATPase activity, coupled	molecular_function	GO:0042623
7840	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
7840	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
7840	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
7845	3546	transporter activity	molecular_function	GO:0005215
7845	4927	transport	biological_process	GO:0006810
7845	9321	integral to membrane	cellular_component	GO:0016021
7846	2756	glutamate-5-semialdehyde dehydrogenase activity	molecular_function	GO:0004350
7846	4691	proline biosynthetic process	biological_process	GO:0006561
7846	23920	NADP binding	molecular_function	GO:0050661
7846	5830	metabolic process	biological_process	GO:0008152
7846	9710	oxidoreductase activity	molecular_function	GO:0016491
7848	2176	DNA binding	molecular_function	GO:0003677
7848	2196	transcription factor activity	molecular_function	GO:0003700
7848	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7851	3827	intracellular	cellular_component	GO:0005622
7852	3827	intracellular	cellular_component	GO:0005622
7853	2290	catalytic activity	molecular_function	GO:0003824
7853	5830	metabolic process	biological_process	GO:0008152
7853	23481	propionate-CoA ligase activity	molecular_function	GO:0050218
7855	2290	catalytic activity	molecular_function	GO:0003824
7855	3708	binding	molecular_function	GO:0005488
7855	5830	metabolic process	biological_process	GO:0008152
7855	2413	NADPH:quinone reductase activity	molecular_function	GO:0003960
7856	9985	hydrolase activity	molecular_function	GO:0016787
7857	2417	RNA-directed DNA polymerase activity	molecular_function	GO:0003964
7857	4437	RNA-dependent DNA replication	biological_process	GO:0006278
7858	19030	sequence-specific DNA binding	molecular_function	GO:0043565
7858	2176	DNA binding	molecular_function	GO:0003677
7860	5830	metabolic process	biological_process	GO:0008152
7860	10041	carbon-sulfur lyase activity	molecular_function	GO:0016846
7863	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
7867	3043	protein kinase activity	molecular_function	GO:0004672
7867	3736	ATP binding	molecular_function	GO:0005524
7867	4602	protein amino acid phosphorylation	biological_process	GO:0006468
7867	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
7867	3724	calcium ion binding	molecular_function	GO:0005509
7867	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
7867	6102	phosphofructokinase activity	molecular_function	GO:0008443
7867	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
7867	6438	cobinamide kinase activity	molecular_function	GO:0008819
7867	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
7867	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
7867	11022	phenol kinase activity	molecular_function	GO:0018720
7867	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
7867	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
7867	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
7867	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
7867	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
7867	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
7867	19235	cytidine kinase activity	molecular_function	GO:0043771
7867	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
7867	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
7867	24976	polynucleotide kinase activity	molecular_function	GO:0051731
7867	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
7867	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
7868	3043	protein kinase activity	molecular_function	GO:0004672
7868	3736	ATP binding	molecular_function	GO:0005524
7868	4602	protein amino acid phosphorylation	biological_process	GO:0006468
7868	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
7868	3724	calcium ion binding	molecular_function	GO:0005509
7868	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
7868	6102	phosphofructokinase activity	molecular_function	GO:0008443
7868	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
7868	6438	cobinamide kinase activity	molecular_function	GO:0008819
7868	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
7868	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
7868	11022	phenol kinase activity	molecular_function	GO:0018720
7868	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
7868	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
7868	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
7868	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
7868	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
7868	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
7868	19235	cytidine kinase activity	molecular_function	GO:0043771
7868	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
7868	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
7868	24976	polynucleotide kinase activity	molecular_function	GO:0051731
7868	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
7868	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
7872	3713	sterol carrier activity	molecular_function	GO:0005498
7872	2710	estradiol 17-beta-dehydrogenase activity	molecular_function	GO:0004303
7873	21330	intracellular transport	biological_process	GO:0046907
7873	2745	glucan 1,4-alpha-glucosidase activity	molecular_function	GO:0004339
7875	2176	DNA binding	molecular_function	GO:0003677
7875	4448	nucleotide-excision repair	biological_process	GO:0006289
7876	2290	catalytic activity	molecular_function	GO:0003824
7876	5830	metabolic process	biological_process	GO:0008152
7876	243	C-8 sterol isomerase activity	molecular_function	GO:0000247
7876	6076	delta5-delta2,4-dienoyl-CoA isomerase activity	molecular_function	GO:0008416
7876	11137	3-carboxymuconate cycloisomerase type II activity	molecular_function	GO:0018842
7876	19296	trans-2, cis-3 decenoyl-ACP isomerase activity	molecular_function	GO:0043832
7880	5939	zinc ion binding	molecular_function	GO:0008270
7881	5939	zinc ion binding	molecular_function	GO:0008270
7881	9710	oxidoreductase activity	molecular_function	GO:0016491
7881	2290	catalytic activity	molecular_function	GO:0003824
7881	3708	binding	molecular_function	GO:0005488
7881	5830	metabolic process	biological_process	GO:0008152
7883	2176	DNA binding	molecular_function	GO:0003677
7883	3827	intracellular	cellular_component	GO:0005622
7883	4443	base-excision repair	biological_process	GO:0006284
7883	2290	catalytic activity	molecular_function	GO:0003824
7883	4440	DNA repair	biological_process	GO:0006281
7883	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
7883	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
7883	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
7883	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
7883	3050	casein kinase activity	molecular_function	GO:0004680
7883	3051	casein kinase I activity	molecular_function	GO:0004681
7883	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
7883	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
7883	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
7883	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
7883	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
7883	3067	atypical protein kinase C activity	molecular_function	GO:0004700
7883	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
7883	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
7883	3071	JUN kinase activity	molecular_function	GO:0004705
7883	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
7883	3074	MAP kinase kinase activity	molecular_function	GO:0004708
7883	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
7883	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
7883	3084	Janus kinase activity	molecular_function	GO:0004718
7883	6004	MAP kinase 1 activity	molecular_function	GO:0008338
7883	6005	MP kinase activity	molecular_function	GO:0008339
7883	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
7883	6196	JUN kinase kinase activity	molecular_function	GO:0008545
7883	10102	MAP kinase 2 activity	molecular_function	GO:0016908
7883	10103	SAP kinase activity	molecular_function	GO:0016909
7883	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
7883	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
7883	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
7885	4239	glycerol metabolic process	biological_process	GO:0006071
7885	6505	glycerophosphodiester phosphodiesterase activity	molecular_function	GO:0008889
7886	4239	glycerol metabolic process	biological_process	GO:0006071
7886	6505	glycerophosphodiester phosphodiesterase activity	molecular_function	GO:0008889
7887	2196	transcription factor activity	molecular_function	GO:0003700
7887	3838	nucleus	cellular_component	GO:0005634
7887	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7887	5939	zinc ion binding	molecular_function	GO:0008270
7887	2176	DNA binding	molecular_function	GO:0003677
7887	4499	transcription	biological_process	GO:0006350
7889	3838	nucleus	cellular_component	GO:0005634
7890	3737	GTP binding	molecular_function	GO:0005525
7890	3827	intracellular	cellular_component	GO:0005622
7891	9321	integral to membrane	cellular_component	GO:0016021
7892	2227	structural constituent of ribosome	molecular_function	GO:0003735
7892	3827	intracellular	cellular_component	GO:0005622
7892	4025	ribosome	cellular_component	GO:0005840
7892	4556	translation	biological_process	GO:0006412
7893	3708	binding	molecular_function	GO:0005488
7893	4927	transport	biological_process	GO:0006810
7893	9320	membrane	cellular_component	GO:0016020
7893	3935	mitochondrial inner membrane	cellular_component	GO:0005743
7893	3546	transporter activity	molecular_function	GO:0005215
7894	3978	endoplasmic reticulum membrane	cellular_component	GO:0005789
7894	4637	GPI anchor biosynthetic process	biological_process	GO:0006506
7894	9321	integral to membrane	cellular_component	GO:0016021
7895	19030	sequence-specific DNA binding	molecular_function	GO:0043565
7896	2290	catalytic activity	molecular_function	GO:0003824
7896	5830	metabolic process	biological_process	GO:0008152
7896	9491	4-coumarate-CoA ligase activity	molecular_function	GO:0016207
7897	2175	nucleic acid binding	molecular_function	GO:0003676
7898	2903	inositol-3-phosphate synthase activity	molecular_function	GO:0004512
7898	4189	inositol biosynthetic process	biological_process	GO:0006021
7898	6286	phospholipid biosynthetic process	biological_process	GO:0008654
7898	2290	catalytic activity	molecular_function	GO:0003824
7898	3708	binding	molecular_function	GO:0005488
7898	5830	metabolic process	biological_process	GO:0008152
7899	5939	zinc ion binding	molecular_function	GO:0008270
7899	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
7899	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
7899	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
7899	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
7903	2290	catalytic activity	molecular_function	GO:0003824
7904	2290	catalytic activity	molecular_function	GO:0003824
7905	5939	zinc ion binding	molecular_function	GO:0008270
7905	9985	hydrolase activity	molecular_function	GO:0016787
7905	2290	catalytic activity	molecular_function	GO:0003824
7905	2570	dCMP deaminase activity	molecular_function	GO:0004132
7908	2709	epoxide hydrolase activity	molecular_function	GO:0004301
7908	3981	microsome	cellular_component	GO:0005792
7908	7213	response to toxin	biological_process	GO:0009636
7908	9320	membrane	cellular_component	GO:0016020
7910	3976	signal peptidase complex	cellular_component	GO:0005787
7910	4599	signal peptide processing	biological_process	GO:0006465
7910	6614	signal peptidase activity	molecular_function	GO:0009003
7910	9321	integral to membrane	cellular_component	GO:0016021
7910	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
7911	2175	nucleic acid binding	molecular_function	GO:0003676
7911	2917	exonuclease activity	molecular_function	GO:0004527
7911	3827	intracellular	cellular_component	GO:0005622
7911	6473	exodeoxyribonuclease X activity	molecular_function	GO:0008856
7911	6475	exonuclease VIII activity	molecular_function	GO:0008858
7911	6608	ribonuclease R activity	molecular_function	GO:0008997
7912	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
7912	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
7912	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
7912	5765	N-acetyltransferase activity	molecular_function	GO:0008080
7912	6038	O-acyltransferase activity	molecular_function	GO:0008374
7912	6075	acyltransferase activity	molecular_function	GO:0008415
7912	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
7912	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
7912	9636	acetyltransferase activity	molecular_function	GO:0016407
7912	9637	C-acyltransferase activity	molecular_function	GO:0016408
7912	9638	palmitoyltransferase activity	molecular_function	GO:0016409
7912	9639	N-acyltransferase activity	molecular_function	GO:0016410
7912	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
7912	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
7912	9642	O-acetyltransferase activity	molecular_function	GO:0016413
7912	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
7912	9644	octanoyltransferase activity	molecular_function	GO:0016415
7912	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
7912	9646	S-acyltransferase activity	molecular_function	GO:0016417
7912	9647	S-acetyltransferase activity	molecular_function	GO:0016418
7912	9648	S-malonyltransferase activity	molecular_function	GO:0016419
7912	9649	malonyltransferase activity	molecular_function	GO:0016420
7912	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
7912	9947	succinyltransferase activity	molecular_function	GO:0016748
7912	9948	N-succinyltransferase activity	molecular_function	GO:0016749
7912	9949	O-succinyltransferase activity	molecular_function	GO:0016750
7912	9950	S-succinyltransferase activity	molecular_function	GO:0016751
7912	9951	sinapoyltransferase activity	molecular_function	GO:0016752
7912	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
7912	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
7912	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
7912	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
7912	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
7912	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
7912	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
7912	11391	myristoyltransferase activity	molecular_function	GO:0019107
7912	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
7912	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
7912	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
7912	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
7912	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
7912	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
7912	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
7912	19270	keto acid formate lyase activity	molecular_function	GO:0043806
7912	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
7912	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
7913	3721	iron ion binding	molecular_function	GO:0005506
7913	4283	electron transport	biological_process	GO:0006118
7913	6664	electron carrier activity	molecular_function	GO:0009055
7913	12251	heme binding	molecular_function	GO:0020037
7914	149	recombinase activity	molecular_function	GO:0000150
7914	4468	DNA recombination	biological_process	GO:0006310
7915	9321	integral to membrane	cellular_component	GO:0016021
7917	2175	nucleic acid binding	molecular_function	GO:0003676
7917	3827	intracellular	cellular_component	GO:0005622
7917	5939	zinc ion binding	molecular_function	GO:0008270
7917	2917	exonuclease activity	molecular_function	GO:0004527
7918	2175	nucleic acid binding	molecular_function	GO:0003676
7918	3827	intracellular	cellular_component	GO:0005622
7918	5939	zinc ion binding	molecular_function	GO:0008270
7918	2917	exonuclease activity	molecular_function	GO:0004527
7919	3043	protein kinase activity	molecular_function	GO:0004672
7919	3736	ATP binding	molecular_function	GO:0005524
7919	4602	protein amino acid phosphorylation	biological_process	GO:0006468
7919	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
7919	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
7919	3060	cyclin-dependent protein kinase activity	molecular_function	GO:0004693
7920	3043	protein kinase activity	molecular_function	GO:0004672
7920	3736	ATP binding	molecular_function	GO:0005524
7920	4602	protein amino acid phosphorylation	biological_process	GO:0006468
7920	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
7920	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
7920	3060	cyclin-dependent protein kinase activity	molecular_function	GO:0004693
7922	2779	glycogen (starch) synthase activity	molecular_function	GO:0004373
7922	4146	glycogen biosynthetic process	biological_process	GO:0005978
7923	2779	glycogen (starch) synthase activity	molecular_function	GO:0004373
7923	4146	glycogen biosynthetic process	biological_process	GO:0005978
7924	2779	glycogen (starch) synthase activity	molecular_function	GO:0004373
7924	4146	glycogen biosynthetic process	biological_process	GO:0005978
7925	2779	glycogen (starch) synthase activity	molecular_function	GO:0004373
7925	4146	glycogen biosynthetic process	biological_process	GO:0005978
7927	9985	hydrolase activity	molecular_function	GO:0016787
7931	9321	integral to membrane	cellular_component	GO:0016021
7932	2567	cytochrome-c oxidase activity	molecular_function	GO:0004129
7932	4283	electron transport	biological_process	GO:0006118
7932	7071	aa3-type cytochrome c oxidase	molecular_function	GO:0009481
7932	7072	ba3-type cytochrome c oxidase	molecular_function	GO:0009482
7932	7073	caa3-type cytochrome c oxidase	molecular_function	GO:0009483
7932	7074	cbb3-type cytochrome c oxidase	molecular_function	GO:0009485
7933	2567	cytochrome-c oxidase activity	molecular_function	GO:0004129
7933	4283	electron transport	biological_process	GO:0006118
7933	7071	aa3-type cytochrome c oxidase	molecular_function	GO:0009481
7933	7072	ba3-type cytochrome c oxidase	molecular_function	GO:0009482
7933	7073	caa3-type cytochrome c oxidase	molecular_function	GO:0009483
7933	7074	cbb3-type cytochrome c oxidase	molecular_function	GO:0009485
7934	586	chromatin	cellular_component	GO:0000785
7934	2180	chromatin binding	molecular_function	GO:0003682
7934	3838	nucleus	cellular_component	GO:0005634
7934	4483	chromatin assembly or disassembly	biological_process	GO:0006333
7934	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
7935	3225	serine-type endopeptidase inhibitor activity	molecular_function	GO:0004867
7935	9985	hydrolase activity	molecular_function	GO:0016787
7935	3128	sphingomyelin phosphodiesterase activity	molecular_function	GO:0004767
7935	4812	sphingomyelin catabolic process	biological_process	GO:0006685
7936	9350	carbohydrate biosynthetic process	biological_process	GO:0016051
7936	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
7936	6124	glycogenin glucosyltransferase activity	molecular_function	GO:0008466
7937	9350	carbohydrate biosynthetic process	biological_process	GO:0016051
7937	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
7938	4929	cation transport	biological_process	GO:0006812
7938	5991	cation transmembrane transporter activity	molecular_function	GO:0008324
7938	9320	membrane	cellular_component	GO:0016020
7939	2290	catalytic activity	molecular_function	GO:0003824
7939	21785	acylglycerol lipase activity	molecular_function	GO:0047372
7940	2176	DNA binding	molecular_function	GO:0003677
7940	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7948	2196	transcription factor activity	molecular_function	GO:0003700
7948	3838	nucleus	cellular_component	GO:0005634
7948	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7948	5939	zinc ion binding	molecular_function	GO:0008270
7948	3531	structural constituent of cell wall	molecular_function	GO:0005199
7949	2196	transcription factor activity	molecular_function	GO:0003700
7949	3838	nucleus	cellular_component	GO:0005634
7949	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
7949	5939	zinc ion binding	molecular_function	GO:0008270
7949	3531	structural constituent of cell wall	molecular_function	GO:0005199
