#transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
542	132	KOG3847	Phospholipase A2 (platelet-activating factor acetylhydrolase in humans)	Lipid transport and metabolism 	METABOLISM
8411	8001	KOG3847	Phospholipase A2 (platelet-activating factor acetylhydrolase in humans)	Lipid transport and metabolism 	METABOLISM
8992	8582	KOG3851	Sulfide:quinone oxidoreductase/flavo-binding protein	Energy production and conversion 	METABOLISM
2881	2471	KOG3854	SPRT-like metalloprotease	Function unknown 	POORLY CHARACTERIZED
5683	5273	KOG3854	SPRT-like metalloprotease	Function unknown 	POORLY CHARACTERIZED
6035	5625	KOG3854	SPRT-like metalloprotease	Function unknown 	POORLY CHARACTERIZED
7227	6817	KOG3854	SPRT-like metalloprotease	Function unknown 	POORLY CHARACTERIZED
8777	8367	KOG3854	SPRT-like metalloprotease	Function unknown 	POORLY CHARACTERIZED
10024	9614	KOG3854	SPRT-like metalloprotease	Function unknown 	POORLY CHARACTERIZED
10185	9775	KOG3854	SPRT-like metalloprotease	Function unknown 	POORLY CHARACTERIZED
1765	1355	KOG3856	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
9699	9289	KOG3857	Alcohol dehydrogenase, class IV	Energy production and conversion 	METABOLISM
1185	775	KOG3860	Acyltransferase required for palmitoylation of Hedgehog (Hh) family of secreted signaling proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1186	776	KOG3860	Acyltransferase required for palmitoylation of Hedgehog (Hh) family of secreted signaling proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1898	1488	KOG3867	Sulfatase	General function prediction only 	POORLY CHARACTERIZED
2546	2136	KOG3869	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
7250	6840	KOG3870	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
6190	5780	KOG3871	Cell adhesion complex protein bystin	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
2618	2208	KOG3872	FOG: FHA domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4670	4260	KOG3872	FOG: FHA domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1714	1304	KOG3873	Sphingomyelinase family protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1217	807	KOG3875	Peroxisomal biogenesis protein peroxin	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4042	3632	KOG3880	Predicted small molecule transporter involved in cellular pH homeostasis (Batten disease protein in human)	General function prediction only 	POORLY CHARACTERIZED
7932	7522	KOG3886	GTP-binding protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
5103	4693	KOG3887	Predicted small GTPase involved in nuclear protein import	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
5104	4694	KOG3887	Predicted small GTPase involved in nuclear protein import	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
7886	7476	KOG3888	Gamma-butyrobetaine,2-oxoglutarate dioxygenase	Lipid transport and metabolism 	METABOLISM
7785	7375	KOG3889	Predicted gamma-butyrobetaine,2-oxoglutarate dioxygenase	Lipid transport and metabolism 	METABOLISM
10205	9795	KOG3889	Predicted gamma-butyrobetaine,2-oxoglutarate dioxygenase	Lipid transport and metabolism 	METABOLISM
2926	2516	KOG0386	Chromatin remodeling complex SWI/SNF, component SWI2 and related ATPases (DNA/RNA helicase superfamily)	Transcription 	INFORMATION STORAGE AND PROCESSING
4528	4118	KOG0386	Chromatin remodeling complex SWI/SNF, component SWI2 and related ATPases (DNA/RNA helicase superfamily)	Transcription 	INFORMATION STORAGE AND PROCESSING
5631	5221	KOG0386	Chromatin remodeling complex SWI/SNF, component SWI2 and related ATPases (DNA/RNA helicase superfamily)	Transcription 	INFORMATION STORAGE AND PROCESSING
9101	8691	KOG3892	N-acetyl-glucosamine-6-phosphate deacetylase	Carbohydrate transport and metabolism 	METABOLISM
10580	10170	KOG3893	Mannosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
5881	5471	KOG3894	SNARE protein Syntaxin 18/UFE1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4974	4564	KOG3896	Dynactin, subunit p62	Cell motility 	CELLULAR PROCESSES AND SIGNALING
3208	2798	KOG3901	Transcription initiation factor IID subunit	Transcription 	INFORMATION STORAGE AND PROCESSING
6625	6215	KOG3902	Histone acetyltransferase PCAF/SAGA, subunit SUPT3H/SPT3	Transcription 	INFORMATION STORAGE AND PROCESSING
3018	2608	KOG3904	Predicted hydrolase RP2 (NUDIX/MutT superfamily)	Function unknown 	POORLY CHARACTERIZED
1035	625	KOG3905	Dynein light intermediate chain	Cell motility 	CELLULAR PROCESSES AND SIGNALING
4510	4100	KOG3907	ZIP-like zinc transporter proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
6918	6508	KOG3908	Queuine-tRNA ribosyltransferase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
6919	6509	KOG3908	Queuine-tRNA ribosyltransferase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
7456	7046	KOG3909	Queuine-tRNA ribosyltransferase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
5878	5468	KOG3911	Nucleolar protein NOP52/RRP1	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4705	4295	KOG3912	Predicted integral membrane protein	General function prediction only 	POORLY CHARACTERIZED
2009	1599	KOG3914	WD repeat protein WDR4	Function unknown 	POORLY CHARACTERIZED
1302	892	KOG3915	Transcription regulator dachshund, contains SKI/SNO domain	Transcription 	INFORMATION STORAGE AND PROCESSING
1303	893	KOG3915	Transcription regulator dachshund, contains SKI/SNO domain	Transcription 	INFORMATION STORAGE AND PROCESSING
1355	945	KOG3915	Transcription regulator dachshund, contains SKI/SNO domain	Transcription 	INFORMATION STORAGE AND PROCESSING
1356	946	KOG3915	Transcription regulator dachshund, contains SKI/SNO domain	Transcription 	INFORMATION STORAGE AND PROCESSING
1357	947	KOG3915	Transcription regulator dachshund, contains SKI/SNO domain	Transcription 	INFORMATION STORAGE AND PROCESSING
5520	5110	KOG3915	Transcription regulator dachshund, contains SKI/SNO domain	Transcription 	INFORMATION STORAGE AND PROCESSING
9315	8905	KOG3915	Transcription regulator dachshund, contains SKI/SNO domain	Transcription 	INFORMATION STORAGE AND PROCESSING
1584	1174	KOG3923	D-aspartate oxidase	Amino acid transport and metabolism 	METABOLISM
5987	5577	KOG3923	D-aspartate oxidase	Amino acid transport and metabolism 	METABOLISM
2926	2516	KOG0386	Chromatin remodeling complex SWI/SNF, component SWI2 and related ATPases (DNA/RNA helicase superfamily)	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
4528	4118	KOG0386	Chromatin remodeling complex SWI/SNF, component SWI2 and related ATPases (DNA/RNA helicase superfamily)	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
5631	5221	KOG0386	Chromatin remodeling complex SWI/SNF, component SWI2 and related ATPases (DNA/RNA helicase superfamily)	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
2541	2131	KOG3925	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
500	90	KOG3928	Mitochondrial ribosome small subunit component, mediator of apoptosis DAP3	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
9551	9141	KOG3933	Mitochondrial ribosomal protein S28	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4381	3971	KOG3937	mRNA splicing factor	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
528	118	KOG0374	Serine/threonine specific protein phosphatase PP1, catalytic subunit	General function prediction only 	POORLY CHARACTERIZED
529	119	KOG0374	Serine/threonine specific protein phosphatase PP1, catalytic subunit	General function prediction only 	POORLY CHARACTERIZED
4727	4317	KOG0374	Serine/threonine specific protein phosphatase PP1, catalytic subunit	General function prediction only 	POORLY CHARACTERIZED
10713	10303	KOG3943	THUMP domain-containing proteins	General function prediction only 	POORLY CHARACTERIZED
6016	5606	KOG3945	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
1694	1284	KOG3946	Glutaminyl cyclase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
5306	4896	KOG3946	Glutaminyl cyclase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
5525	5115	KOG3947	Phosphoesterases	General function prediction only 	POORLY CHARACTERIZED
6282	5872	KOG3947	Phosphoesterases	General function prediction only 	POORLY CHARACTERIZED
7926	7516	KOG3947	Phosphoesterases	General function prediction only 	POORLY CHARACTERIZED
8337	7927	KOG3947	Phosphoesterases	General function prediction only 	POORLY CHARACTERIZED
8549	8139	KOG3947	Phosphoesterases	General function prediction only 	POORLY CHARACTERIZED
6638	6228	KOG3954	Electron transfer flavoprotein, alpha subunit	Energy production and conversion 	METABOLISM
528	118	KOG0374	Serine/threonine specific protein phosphatase PP1, catalytic subunit	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
529	119	KOG0374	Serine/threonine specific protein phosphatase PP1, catalytic subunit	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4727	4317	KOG0374	Serine/threonine specific protein phosphatase PP1, catalytic subunit	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4736	4326	KOG3957	Predicted L-carnitine dehydratase/alpha-methylacyl-CoA racemase	Lipid transport and metabolism 	METABOLISM
5927	5517	KOG3957	Predicted L-carnitine dehydratase/alpha-methylacyl-CoA racemase	Lipid transport and metabolism 	METABOLISM
6801	6391	KOG3957	Predicted L-carnitine dehydratase/alpha-methylacyl-CoA racemase	Lipid transport and metabolism 	METABOLISM
8498	8088	KOG3957	Predicted L-carnitine dehydratase/alpha-methylacyl-CoA racemase	Lipid transport and metabolism 	METABOLISM
1884	1474	KOG3958	Putative dynamitin	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
1146	736	KOG3962	Predicted actin-bundling protein	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
7965	7555	KOG3964	Phosphatidylglycerolphosphate synthase	Lipid transport and metabolism 	METABOLISM
3232	2822	KOG0373	Serine/threonine specific protein phosphatase involved in cell cycle control, PP2A-related	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
6899	6489	KOG3969	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
6003	5593	KOG3973	Uncharacterized conserved glycine-rich protein	Function unknown 	POORLY CHARACTERIZED
6892	6482	KOG3973	Uncharacterized conserved glycine-rich protein	Function unknown 	POORLY CHARACTERIZED
8174	7764	KOG3973	Uncharacterized conserved glycine-rich protein	Function unknown 	POORLY CHARACTERIZED
1088	678	KOG3974	Predicted sugar kinase	Carbohydrate transport and metabolism 	METABOLISM
7350	6940	KOG3975	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
2644	2234	KOG3976	Mitochondrial F1F0-ATP synthase, subunit b/ATP4	Energy production and conversion 	METABOLISM
11188	10778	KOG3979	FGF receptor activating protein 1	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1277	867	KOG3980	RNA 3'-terminal phosphate cyclase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
2534	2124	KOG3980	RNA 3'-terminal phosphate cyclase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
5877	5467	KOG3981	Deoxyribose-phosphate aldolase	Nucleotide transport and metabolism 	METABOLISM
505	95	KOG3982	Runt and related transcription factors	Transcription 	INFORMATION STORAGE AND PROCESSING
3434	3024	KOG3982	Runt and related transcription factors	Transcription 	INFORMATION STORAGE AND PROCESSING
10539	10129	KOG3983	Golgi protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
9580	9170	KOG3985	Methylthioadenosine phosphorylase MTAP	Nucleotide transport and metabolism 	METABOLISM
3232	2822	KOG0373	Serine/threonine specific protein phosphatase involved in cell cycle control, PP2A-related	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
1453	1043	KOG3989	Beta-2-glycoprotein I	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
2543	2133	KOG3991	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
1754	1344	KOG3995	3-hydroxyanthranilate oxygenase HAAO	Amino acid transport and metabolism 	METABOLISM
1988	1578	KOG3997	Major apurinic/apyrimidinic endonuclease/3'-repair diesterase APN1	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
1804	1394	KOG3998	Putative cargo transport protein ERV29	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
6866	6456	KOG4002	Uncharacterized integral membrane protein	Function unknown 	POORLY CHARACTERIZED
2415	2005	KOG4003	Pyrazinamidase/nicotinamidase PNC1	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
855	445	KOG4005	Transcription factor XBP-1	Transcription 	INFORMATION STORAGE AND PROCESSING
856	446	KOG4005	Transcription factor XBP-1	Transcription 	INFORMATION STORAGE AND PROCESSING
5991	5581	KOG0372	Serine/threonine specific protein phosphatase involved in glycogen accumulation, PP2A-related	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
6214	5804	KOG0372	Serine/threonine specific protein phosphatase involved in glycogen accumulation, PP2A-related	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
7555	7145	KOG4008	rRNA processing protein RRP7	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
1539	1129	KOG4009	NADH-ubiquinone oxidoreductase, subunit NDUFB10/PDSW	Energy production and conversion 	METABOLISM
1541	1131	KOG4011	Transcription initiation factor TFIID, subunit TAF7	Transcription 	INFORMATION STORAGE AND PROCESSING
9660	9250	KOG4012	Histone H1	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
10172	9762	KOG4012	Histone H1	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
10173	9763	KOG4012	Histone H1	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
5991	5581	KOG0372	Serine/threonine specific protein phosphatase involved in glycogen accumulation, PP2A-related	Carbohydrate transport and metabolism 	METABOLISM
6214	5804	KOG0372	Serine/threonine specific protein phosphatase involved in glycogen accumulation, PP2A-related	Carbohydrate transport and metabolism 	METABOLISM
4025	3615	KOG4017	DNA excision repair protein XPA/XPAC/RAD14	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
1384	974	KOG4018	Uncharacterized conserved protein, contains RWD domain	Function unknown 	POORLY CHARACTERIZED
2542	2132	KOG0325	Lipoyltransferase	Coenzyme transport and metabolism 	METABOLISM
8720	8310	KOG4020	Protein DRE2, required for cell viability	Function unknown 	POORLY CHARACTERIZED
5939	5529	KOG4023	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
8141	7731	KOG4023	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
8516	8106	KOG4031	Vesicle coat protein clathrin, light chain	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
9536	9126	KOG4032	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
11183	10773	KOG4034	Uncharacterized conserved protein NOF (Neighbor of FAU)	Function unknown 	POORLY CHARACTERIZED
2542	2132	KOG0325	Lipoyltransferase	Energy production and conversion 	METABOLISM
1215	805	KOG0305	Anaphase promoting complex, Cdc20, Cdh1, and Ama1 subunits	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
3823	3413	KOG0305	Anaphase promoting complex, Cdc20, Cdh1, and Ama1 subunits	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8096	7686	KOG0305	Anaphase promoting complex, Cdc20, Cdh1, and Ama1 subunits	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
5799	5389	KOG4039	Serine/threonine kinase TIP30/CC3	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
9537	9127	KOG4039	Serine/threonine kinase TIP30/CC3	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1215	805	KOG0305	Anaphase promoting complex, Cdc20, Cdh1, and Ama1 subunits	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
3823	3413	KOG0305	Anaphase promoting complex, Cdc20, Cdh1, and Ama1 subunits	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
8096	7686	KOG0305	Anaphase promoting complex, Cdc20, Cdh1, and Ama1 subunits	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
1178	768	KOG0251	Clathrin assembly protein AP180 and related proteins, contain ENTH domain	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4872	4462	KOG4044	Mitochondrial associated endoribonuclease MAR1 (isochorismatase superfamily)	General function prediction only 	POORLY CHARACTERIZED
6727	6317	KOG4046	RNase MRP and P, subunit POP4/p29	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
7054	6644	KOG4051	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
3577	3167	KOG4055	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
6061	5651	KOG4056	Translocase of outer mitochondrial membrane complex, subunit TOM20	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
9576	9166	KOG4061	DMQ mono-oxygenase/Ubiquinone biosynthesis protein COQ7/CLK-1/CAT5	General function prediction only 	POORLY CHARACTERIZED
4173	3763	KOG4062	6-O-methylguanine-DNA methyltransferase MGMT/MGT1, involved in DNA repair	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
4174	3764	KOG4062	6-O-methylguanine-DNA methyltransferase MGMT/MGT1, involved in DNA repair	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
6054	5644	KOG4064	Cysteine dioxygenase CDO1	Amino acid transport and metabolism 	METABOLISM
2772	2362	KOG4066	Cell growth regulatory protein CGR11	Function unknown 	POORLY CHARACTERIZED
6665	6255	KOG4067	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
9529	9119	KOG4068	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
1178	768	KOG0251	Clathrin assembly protein AP180 and related proteins, contain ENTH domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
6343	5933	KOG4071	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
6344	5934	KOG4071	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
2133	1723	KOG4072	Signal peptidase complex, subunit SPC25	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
6256	5846	KOG4073	Pterin carbinolamine dehydratase PCBD/dimerization cofactor of HNF1	Transcription 	INFORMATION STORAGE AND PROCESSING
3430	3020	KOG4075	Cytochrome c oxidase, subunit IV/COX5b	Energy production and conversion 	METABOLISM
8342	7932	KOG4077	Cytochrome c oxidase, subunit Va/COX6	Energy production and conversion 	METABOLISM
8343	7933	KOG4077	Cytochrome c oxidase, subunit Va/COX6	Energy production and conversion 	METABOLISM
3151	2741	KOG4080	Mitochondrial ribosomal protein L32	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
9507	9097	KOG4081	Dynein light chain	Cell motility 	CELLULAR PROCESSES AND SIGNALING
9508	9098	KOG4081	Dynein light chain	Cell motility 	CELLULAR PROCESSES AND SIGNALING
6185	5775	KOG4089	Predicted mitochondrial ribosomal protein L23	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
679	269	KOG4090	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10534	10124	KOG4091	Transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
10535	10125	KOG4091	Transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
10093	9683	KOG4093	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
2619	2209	KOG4096	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
2547	2137	KOG0238	3-Methylcrotonyl-CoA carboxylase, biotin-containing subunit/Propionyl-CoA carboxylase, alpha chain/Acetyl-CoA carboxylase, biotin carboxylase subunit	Amino acid transport and metabolism 	METABOLISM
2548	2138	KOG0238	3-Methylcrotonyl-CoA carboxylase, biotin-containing subunit/Propionyl-CoA carboxylase, alpha chain/Acetyl-CoA carboxylase, biotin carboxylase subunit	Amino acid transport and metabolism 	METABOLISM
2960	2550	KOG4098	Molecular chaperone Prefoldin, subunit 2	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
2954	2544	KOG4100	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
3744	3334	KOG4102	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
2493	2083	KOG4103	Mitochondrial F1F0-ATP synthase, subunit g/ATP20	Energy production and conversion 	METABOLISM
2672	2262	KOG4109	Histone H3 (Lys4) methyltransferase complex, subunit CPS25/DPY-30	Transcription 	INFORMATION STORAGE AND PROCESSING
5169	4759	KOG4111	Translocase of outer mitochondrial membrane complex, subunit TOM22	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4616	4206	KOG4112	Signal peptidase subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
686	276	KOG4114	Cytochrome c oxidase assembly protein PET191	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8769	8359	KOG4116	Ubiquinol cytochrome c reductase, subunit QCR8	Energy production and conversion 	METABOLISM
2547	2137	KOG0238	3-Methylcrotonyl-CoA carboxylase, biotin-containing subunit/Propionyl-CoA carboxylase, alpha chain/Acetyl-CoA carboxylase, biotin carboxylase subunit	Lipid transport and metabolism 	METABOLISM
2548	2138	KOG0238	3-Methylcrotonyl-CoA carboxylase, biotin-containing subunit/Propionyl-CoA carboxylase, alpha chain/Acetyl-CoA carboxylase, biotin carboxylase subunit	Lipid transport and metabolism 	METABOLISM
746	336	KOG4120	G/T mismatch-specific thymine DNA glycosylase	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
440	30	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
492	82	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
818	408	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
1824	1414	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
3999	3589	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
4255	3845	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
6339	5929	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
7057	6647	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
9456	9046	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
10344	9934	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
11138	10728	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
10600	10190	KOG4122	Mitochondrial/chloroplast ribosomal protein L36	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
5270	4860	KOG4123	Putative alpha 1,2 mannosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
5278	4868	KOG4126	Alkaline phosphatase	Inorganic ion transport and metabolism 	METABOLISM
5279	4869	KOG4126	Alkaline phosphatase	Inorganic ion transport and metabolism 	METABOLISM
5280	4870	KOG4126	Alkaline phosphatase	Inorganic ion transport and metabolism 	METABOLISM
8220	7810	KOG4126	Alkaline phosphatase	Inorganic ion transport and metabolism 	METABOLISM
8400	7990	KOG4127	Renal dipeptidase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
1936	1526	KOG4128	Bleomycin hydrolases and aminopeptidases of cysteine protease family	Amino acid transport and metabolism 	METABOLISM
6359	5949	KOG4129	Exopolyphosphatases and related proteins	Energy production and conversion 	METABOLISM
4581	4171	KOG4130	Prenyl protein protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4582	4172	KOG4130	Prenyl protein protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10523	10113	KOG4131	Ngg1-interacting factor 3 protein NIF3L1	General function prediction only 	POORLY CHARACTERIZED
10702	10292	KOG4132	Uroporphyrinogen III synthase UROS/HEM4	Coenzyme transport and metabolism 	METABOLISM
6669	6259	KOG4133	tRNA splicing endonuclease	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
8931	8521	KOG4134	DNA-dependent RNA polymerase I	Transcription 	INFORMATION STORAGE AND PROCESSING
7735	7325	KOG4135	Predicted phosphoglucosamine acetyltransferase	Carbohydrate transport and metabolism 	METABOLISM
440	30	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
492	82	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
818	408	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
1824	1414	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
3999	3589	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
4255	3845	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
6339	5929	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
7057	6647	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
9456	9046	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10344	9934	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
11138	10728	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
6263	5853	KOG4137	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
9420	9010	KOG4138	Unchracterized conserved protein (estrogen up-regulated protein E2IG2 in human)	General function prediction only 	POORLY CHARACTERIZED
5308	4898	KOG4140	Nuclear protein Ataxin-7	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
8677	8267	KOG4141	DNA repair and recombination protein RAD52/RAD22	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
9076	8666	KOG4142	Phospholipid methyltransferase	Lipid transport and metabolism 	METABOLISM
8558	8148	KOG4143	Sigma receptor and C-8 sterol isomerase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
